City,Date,PM2.5,PM10,NO2,AQI
Delhi,2023-07-01 17:00:00,46.4,81.5,12.0,76.24
Delhi,2023-07-01 18:00:00,54.2,92.0,22.2,88.72
Delhi,2023-07-01 19:00:00,67.8,109.2,36.7,125.73999999999998
Delhi,2023-07-01 20:00:00,61.5,95.2,49.2,104.95
Delhi,2023-07-01 21:00:00,51.5,77.8,46.8,84.4
Delhi,2023-07-01 22:00:00,42.4,65.9,38.5,69.84
Delhi,2023-07-01 23:00:00,35.5,56.1,29.0,58.8
Delhi,2023-07-02 00:00:00,29.9,48.1,26.8,47.84
Delhi,2023-07-02 01:00:00,26.1,40.9,26.3,41.760000000000005
Delhi,2023-07-02 02:00:00,24.6,37.4,27.6,39.36000000000001
Delhi,2023-07-02 03:00:00,24.6,36.8,31.0,39.36000000000001
Delhi,2023-07-02 04:00:00,25.3,37.7,36.0,40.480000000000004
Delhi,2023-07-02 05:00:00,32.8,47.0,40.8,54.48
Delhi,2023-07-02 06:00:00,30.7,43.9,38.2,51.12
Delhi,2023-07-02 07:00:00,31.8,46.0,34.5,52.88
Delhi,2023-07-02 08:00:00,42.6,65.7,28.2,70.16
Delhi,2023-07-02 09:00:00,55.1,94.5,21.7,90.16
Delhi,2023-07-02 10:00:00,51.2,113.4,14.2,83.92000000000002
Delhi,2023-07-02 11:00:00,47.3,124.8,6.6,77.67999999999999
Delhi,2023-07-02 12:00:00,45.2,128.5,4.4,74.32000000000001
Delhi,2023-07-02 13:00:00,44.0,129.9,4.0,72.4
Delhi,2023-07-02 14:00:00,43.7,132.7,5.1,71.92
Delhi,2023-07-02 15:00:00,43.4,137.4,5.0,71.44
Delhi,2023-07-02 16:00:00,43.7,145.3,5.3,71.92
Delhi,2023-07-02 17:00:00,48.1,131.8,11.6,78.96000000000001
Delhi,2023-07-02 18:00:00,58.0,137.8,31.3,94.80000000000001
Delhi,2023-07-02 19:00:00,72.9,152.3,59.1,142.57000000000002
Delhi,2023-07-02 20:00:00,78.0,146.7,83.5,159.4
Delhi,2023-07-02 21:00:00,75.0,131.3,79.9,149.5
Delhi,2023-07-02 22:00:00,75.0,125.3,65.4,149.5
Delhi,2023-07-02 23:00:00,75.0,122.5,46.9,149.5
Delhi,2023-07-03 00:00:00,73.1,118.7,39.5,143.22999999999996
Delhi,2023-07-03 01:00:00,71.5,114.6,33.7,137.95
Delhi,2023-07-03 02:00:00,68.9,109.2,28.5,129.37
Delhi,2023-07-03 03:00:00,65.9,103.6,27.2,119.47000000000001
Delhi,2023-07-03 04:00:00,64.5,100.8,27.7,114.85
Delhi,2023-07-03 05:00:00,46.4,75.9,17.2,76.24
Delhi,2023-07-03 06:00:00,42.8,66.8,19.3,70.47999999999999
Delhi,2023-07-03 07:00:00,46.0,73.3,22.2,75.6
Delhi,2023-07-03 08:00:00,54.6,100.1,23.6,89.36000000000001
Delhi,2023-07-03 09:00:00,60.5,129.0,20.6,101.65
Delhi,2023-07-03 10:00:00,57.6,148.5,15.5,94.16
Delhi,2023-07-03 11:00:00,56.2,166.7,9.8,91.92000000000002
Delhi,2023-07-03 12:00:00,60.5,189.1,7.9,101.65
Delhi,2023-07-03 13:00:00,60.8,197.4,7.0,102.63999999999999
Delhi,2023-07-03 14:00:00,58.7,193.7,7.0,95.92000000000002
Delhi,2023-07-03 15:00:00,55.2,182.5,6.4,90.32000000000001
Delhi,2023-07-03 16:00:00,51.7,171.8,6.1,84.72
Delhi,2023-07-03 17:00:00,47.6,163.9,12.2,78.16
Delhi,2023-07-03 18:00:00,57.2,158.8,24.2,93.52000000000001
Delhi,2023-07-03 19:00:00,71.7,156.5,41.2,138.61
Delhi,2023-07-03 20:00:00,73.8,148.5,55.6,145.54
Delhi,2023-07-03 21:00:00,73.8,143.9,52.2,145.54
Delhi,2023-07-03 22:00:00,72.4,139.7,41.7,140.92000000000002
Delhi,2023-07-03 23:00:00,70.3,134.1,28.8,133.98999999999998
Delhi,2023-07-04 00:00:00,66.4,128.1,24.1,121.12000000000002
Delhi,2023-07-04 01:00:00,61.9,122.9,20.9,106.27
Delhi,2023-07-04 02:00:00,56.8,116.4,18.2,92.88
Delhi,2023-07-04 03:00:00,52.4,108.7,17.5,85.84
Delhi,2023-07-04 04:00:00,49.1,100.4,17.8,80.56
Delhi,2023-07-04 05:00:00,36.6,55.2,13.0,60.56
Delhi,2023-07-04 06:00:00,30.2,49.1,15.7,50.32
Delhi,2023-07-04 07:00:00,31.2,52.9,19.3,51.92
Delhi,2023-07-04 08:00:00,36.9,70.1,20.8,61.04
Delhi,2023-07-04 09:00:00,42.6,91.5,18.3,70.16
Delhi,2023-07-04 10:00:00,42.6,101.0,13.8,70.16
Delhi,2023-07-04 11:00:00,41.6,103.8,10.2,68.56
Delhi,2023-07-04 12:00:00,43.3,105.9,8.5,71.28
Delhi,2023-07-04 13:00:00,46.9,115.3,7.8,77.03999999999999
Delhi,2023-07-04 14:00:00,47.3,116.6,8.1,77.67999999999999
Delhi,2023-07-04 15:00:00,47.0,117.1,9.6,77.2
Delhi,2023-07-04 16:00:00,48.2,115.7,12.1,79.12
Delhi,2023-07-04 17:00:00,59.6,141.1,16.7,97.36000000000001
Delhi,2023-07-04 18:00:00,57.6,116.9,20.0,94.16
Delhi,2023-07-04 19:00:00,55.6,95.5,24.6,90.96000000000001
Delhi,2023-07-04 20:00:00,50.6,82.0,27.7,82.96000000000001
Delhi,2023-07-04 21:00:00,44.2,69.8,28.1,72.72
Delhi,2023-07-04 22:00:00,39.7,61.7,27.0,65.52000000000001
Delhi,2023-07-04 23:00:00,36.8,58.2,25.4,60.879999999999995
Delhi,2023-07-05 00:00:00,34.1,53.2,23.2,56.56
Delhi,2023-07-05 01:00:00,32.5,50.1,20.4,54.0
Delhi,2023-07-05 02:00:00,31.1,47.0,18.2,51.760000000000005
Delhi,2023-07-05 03:00:00,29.9,44.9,17.1,47.84
Delhi,2023-07-05 04:00:00,28.4,43.7,16.7,45.44
Delhi,2023-07-05 05:00:00,18.3,26.4,14.8,29.28
Delhi,2023-07-05 06:00:00,13.2,18.9,14.7,21.12
Delhi,2023-07-05 07:00:00,10.3,14.7,14.6,16.48
Delhi,2023-07-05 08:00:00,10.8,15.4,14.4,17.28
Delhi,2023-07-05 09:00:00,13.2,19.4,14.5,21.12
Delhi,2023-07-05 10:00:00,16.6,24.6,14.5,26.560000000000002
Delhi,2023-07-05 11:00:00,19.6,28.3,13.8,31.360000000000003
Delhi,2023-07-05 12:00:00,19.6,28.2,11.2,31.360000000000003
Delhi,2023-07-05 13:00:00,20.0,33.4,7.9,32.0
Delhi,2023-07-05 14:00:00,18.4,30.4,6.1,29.439999999999998
Delhi,2023-07-05 15:00:00,19.2,30.7,7.0,30.72
Delhi,2023-07-05 16:00:00,19.1,30.4,9.4,30.560000000000002
Delhi,2023-07-05 17:00:00,31.9,46.3,11.6,53.04
Delhi,2023-07-05 18:00:00,33.3,47.7,14.8,55.279999999999994
Delhi,2023-07-05 19:00:00,33.8,48.3,19.2,56.08
Delhi,2023-07-05 20:00:00,33.8,48.3,22.5,56.08
Delhi,2023-07-05 21:00:00,33.5,51.1,23.7,55.6
Delhi,2023-07-05 22:00:00,32.8,50.8,23.7,54.48
Delhi,2023-07-05 23:00:00,31.2,48.7,23.1,51.92
Delhi,2023-07-06 00:00:00,29.0,46.2,21.6,46.400000000000006
Delhi,2023-07-06 01:00:00,27.0,43.2,19.4,43.2
Delhi,2023-07-06 02:00:00,25.7,40.5,18.1,41.120000000000005
Delhi,2023-07-06 03:00:00,25.5,38.9,18.6,40.800000000000004
Delhi,2023-07-06 04:00:00,26.0,38.4,20.0,41.6
Delhi,2023-07-06 05:00:00,26.7,39.0,19.6,42.72
Delhi,2023-07-06 06:00:00,24.1,36.8,19.0,38.56
Delhi,2023-07-06 07:00:00,17.8,26.8,18.1,28.480000000000004
Delhi,2023-07-06 08:00:00,16.4,24.3,16.6,26.24
Delhi,2023-07-06 09:00:00,14.3,20.8,13.9,22.880000000000003
Delhi,2023-07-06 10:00:00,14.6,21.2,10.6,23.36
Delhi,2023-07-06 11:00:00,15.3,22.2,8.1,24.480000000000004
Delhi,2023-07-06 12:00:00,18.4,26.9,6.6,29.439999999999998
Delhi,2023-07-06 13:00:00,21.4,31.3,5.9,34.24
Delhi,2023-07-06 14:00:00,22.4,32.8,6.2,35.839999999999996
Delhi,2023-07-06 15:00:00,21.4,32.4,6.8,34.24
Delhi,2023-07-06 16:00:00,26.0,37.5,8.3,41.6
Delhi,2023-07-06 17:00:00,30.7,44.1,12.6,51.12
Delhi,2023-07-06 18:00:00,33.2,47.8,18.4,55.120000000000005
Delhi,2023-07-06 19:00:00,39.8,57.5,26.2,65.67999999999999
Delhi,2023-07-06 20:00:00,40.4,58.6,31.5,66.64
Delhi,2023-07-06 21:00:00,38.1,55.3,31.8,62.96
Delhi,2023-07-06 22:00:00,36.3,52.7,29.5,60.08
Delhi,2023-07-06 23:00:00,36.3,52.6,27.0,60.08
Delhi,2023-07-07 00:00:00,35.2,52.6,25.1,58.32000000000001
Delhi,2023-07-07 01:00:00,36.7,53.9,23.0,60.720000000000006
Delhi,2023-07-07 02:00:00,38.3,55.9,21.0,63.279999999999994
Delhi,2023-07-07 03:00:00,40.0,58.0,19.0,66.0
Delhi,2023-07-07 04:00:00,39.3,57.3,17.2,64.88
Delhi,2023-07-07 05:00:00,40.7,58.4,22.5,67.12
Delhi,2023-07-07 06:00:00,41.9,60.3,23.5,69.03999999999999
Delhi,2023-07-07 07:00:00,41.4,59.8,24.9,68.24
Delhi,2023-07-07 08:00:00,40.2,58.1,25.5,66.32000000000001
Delhi,2023-07-07 09:00:00,35.0,50.6,24.9,58.0
Delhi,2023-07-07 10:00:00,31.0,44.6,23.6,51.6
Delhi,2023-07-07 11:00:00,31.2,44.6,21.7,51.92
Delhi,2023-07-07 12:00:00,29.0,41.4,18.6,46.400000000000006
Delhi,2023-07-07 13:00:00,30.3,43.3,15.0,50.480000000000004
Delhi,2023-07-07 14:00:00,27.6,39.5,12.6,44.160000000000004
Delhi,2023-07-07 15:00:00,24.6,35.2,11.5,39.36000000000001
Delhi,2023-07-07 16:00:00,22.6,32.2,11.7,36.160000000000004
Delhi,2023-07-07 17:00:00,33.9,48.3,14.5,56.239999999999995
Delhi,2023-07-07 18:00:00,29.7,42.4,24.1,47.52
Delhi,2023-07-07 19:00:00,29.1,41.6,37.2,46.56
Delhi,2023-07-07 20:00:00,30.9,44.0,46.1,51.44
Delhi,2023-07-07 21:00:00,30.2,43.1,47.3,50.32
Delhi,2023-07-07 22:00:00,28.8,41.1,44.4,46.080000000000005
Delhi,2023-07-07 23:00:00,26.0,37.1,40.3,41.6
Delhi,2023-07-08 00:00:00,22.6,32.2,35.3,36.160000000000004
Delhi,2023-07-08 01:00:00,21.0,29.9,29.1,33.6
Delhi,2023-07-08 02:00:00,20.6,29.5,24.1,32.96
Delhi,2023-07-08 03:00:00,20.3,29.0,21.1,32.480000000000004
Delhi,2023-07-08 04:00:00,20.0,28.6,19.3,32.0
Delhi,2023-07-08 05:00:00,14.8,21.2,13.0,23.680000000000003
Delhi,2023-07-08 06:00:00,10.5,15.0,14.5,16.8
Delhi,2023-07-08 07:00:00,7.9,11.3,16.5,12.64
Delhi,2023-07-08 08:00:00,7.9,11.3,17.5,12.64
Delhi,2023-07-08 09:00:00,11.1,15.8,16.4,17.76
Delhi,2023-07-08 10:00:00,10.0,14.3,14.2,16.0
Delhi,2023-07-08 11:00:00,12.7,18.2,13.2,20.32
Delhi,2023-07-08 12:00:00,16.3,23.3,14.6,26.080000000000002
Delhi,2023-07-08 13:00:00,18.0,25.8,17.0,28.8
Delhi,2023-07-08 14:00:00,19.4,27.8,18.8,31.04
Delhi,2023-07-08 15:00:00,23.2,33.2,18.5,37.12
Delhi,2023-07-08 16:00:00,25.1,35.9,17.5,40.160000000000004
Delhi,2023-07-08 17:00:00,27.4,39.1,27.1,43.84
Delhi,2023-07-08 18:00:00,26.1,37.4,27.4,41.760000000000005
Delhi,2023-07-08 19:00:00,25.3,36.1,27.8,40.480000000000004
Delhi,2023-07-08 20:00:00,23.1,33.1,27.3,36.96
Delhi,2023-07-08 21:00:00,20.8,29.7,25.3,33.28
Delhi,2023-07-08 22:00:00,18.3,26.2,22.3,29.28
Delhi,2023-07-08 23:00:00,15.5,22.2,19.5,24.8
Delhi,2023-07-09 00:00:00,13.2,18.8,16.9,21.12
Delhi,2023-07-09 01:00:00,12.8,18.3,14.3,20.480000000000004
Delhi,2023-07-09 02:00:00,12.8,18.3,12.5,20.480000000000004
Delhi,2023-07-09 03:00:00,11.2,15.9,11.6,17.919999999999998
Delhi,2023-07-09 04:00:00,10.5,15.0,11.4,16.8
Delhi,2023-07-09 05:00:00,4.6,6.6,13.8,7.359999999999999
Delhi,2023-07-09 06:00:00,5.1,7.3,15.8,8.16
Delhi,2023-07-09 07:00:00,5.7,8.2,18.4,9.120000000000001
Delhi,2023-07-09 08:00:00,7.0,10.0,19.5,11.200000000000001
Delhi,2023-07-09 09:00:00,9.2,13.1,17.3,14.719999999999999
Delhi,2023-07-09 10:00:00,10.4,14.9,13.6,16.64
Delhi,2023-07-09 11:00:00,13.9,19.8,10.9,22.240000000000002
Delhi,2023-07-09 12:00:00,15.0,21.4,10.2,24.0
Delhi,2023-07-09 13:00:00,16.4,23.4,10.5,26.24
Delhi,2023-07-09 14:00:00,20.8,29.7,12.0,33.28
Delhi,2023-07-09 15:00:00,24.4,34.9,14.2,39.04
Delhi,2023-07-09 16:00:00,22.9,32.7,17.6,36.64
Delhi,2023-07-09 17:00:00,34.8,49.7,21.1,57.67999999999999
Delhi,2023-07-09 18:00:00,32.4,46.2,27.2,53.839999999999996
Delhi,2023-07-09 19:00:00,32.7,46.7,35.5,54.32000000000001
Delhi,2023-07-09 20:00:00,33.2,47.4,41.1,55.120000000000005
Delhi,2023-07-09 21:00:00,33.8,48.3,41.8,56.08
Delhi,2023-07-09 22:00:00,34.5,49.1,39.8,57.2
Delhi,2023-07-09 23:00:00,33.6,48.0,36.4,55.760000000000005
Delhi,2023-07-10 00:00:00,31.1,44.5,31.0,51.760000000000005
Delhi,2023-07-10 01:00:00,29.1,41.6,24.2,46.56
Delhi,2023-07-10 02:00:00,26.8,38.2,19.1,42.88
Delhi,2023-07-10 03:00:00,19.7,28.2,16.9,31.52
Delhi,2023-07-10 04:00:00,15.3,21.8,16.3,24.480000000000004
Delhi,2023-07-10 05:00:00,11.5,16.4,16.4,18.400000000000002
Delhi,2023-07-10 06:00:00,8.8,12.5,17.8,14.080000000000002
Delhi,2023-07-10 07:00:00,9.8,14.0,19.7,15.680000000000001
Delhi,2023-07-10 08:00:00,11.3,16.2,20.3,18.080000000000002
Delhi,2023-07-10 09:00:00,14.3,20.4,18.6,22.880000000000003
Delhi,2023-07-10 10:00:00,16.5,23.6,15.7,26.400000000000002
Delhi,2023-07-10 11:00:00,20.3,29.0,13.1,32.480000000000004
Delhi,2023-07-10 12:00:00,24.0,34.2,10.8,38.400000000000006
Delhi,2023-07-10 13:00:00,25.0,35.7,8.8,40.0
Delhi,2023-07-10 14:00:00,27.8,39.7,8.4,44.480000000000004
Delhi,2023-07-10 15:00:00,30.9,44.1,10.0,51.44
Delhi,2023-07-10 16:00:00,40.3,57.5,13.2,66.47999999999999
Delhi,2023-07-10 17:00:00,35.6,50.9,15.8,58.96
Delhi,2023-07-10 18:00:00,36.9,52.6,20.4,61.04
Delhi,2023-07-10 19:00:00,40.7,58.2,26.9,67.12
Delhi,2023-07-10 20:00:00,41.6,59.5,32.6,68.56
Delhi,2023-07-10 21:00:00,44.7,64.0,36.8,73.52000000000001
Delhi,2023-07-10 22:00:00,47.0,67.3,40.2,77.2
Delhi,2023-07-10 23:00:00,47.8,68.5,42.2,78.47999999999999
Delhi,2023-07-11 00:00:00,48.0,68.5,42.2,78.8
Delhi,2023-07-11 01:00:00,46.4,66.4,40.8,76.24
Delhi,2023-07-11 02:00:00,45.2,64.5,39.1,74.32000000000001
Delhi,2023-07-11 03:00:00,43.9,62.6,37.5,72.24
Delhi,2023-07-11 04:00:00,42.6,60.8,35.6,70.16
Delhi,2023-07-11 05:00:00,28.3,40.5,25.9,45.28
Delhi,2023-07-11 06:00:00,21.1,30.2,24.3,33.760000000000005
Delhi,2023-07-11 07:00:00,15.1,21.5,22.1,24.16
Delhi,2023-07-11 08:00:00,12.5,17.9,19.8,20.0
Delhi,2023-07-11 09:00:00,13.6,19.4,17.5,21.76
Delhi,2023-07-11 10:00:00,17.8,25.3,15.2,28.480000000000004
Delhi,2023-07-11 11:00:00,22.1,31.5,13.1,35.36000000000001
Delhi,2023-07-11 12:00:00,24.7,35.3,10.8,39.52
Delhi,2023-07-11 13:00:00,25.5,36.6,8.7,40.800000000000004
Delhi,2023-07-11 14:00:00,28.1,40.2,8.4,44.96000000000001
Delhi,2023-07-11 15:00:00,29.7,42.5,9.9,47.52
Delhi,2023-07-11 16:00:00,32.4,46.2,13.2,53.839999999999996
Delhi,2023-07-11 17:00:00,39.7,56.7,13.4,65.52000000000001
Delhi,2023-07-11 18:00:00,43.2,61.7,43.6,71.12
Delhi,2023-07-11 19:00:00,64.0,91.3,84.6,113.2
Delhi,2023-07-11 20:00:00,76.8,109.7,109.9,155.44
Delhi,2023-07-11 21:00:00,78.9,112.7,105.0,162.37
Delhi,2023-07-11 22:00:00,71.5,102.2,84.5,137.95
Delhi,2023-07-11 23:00:00,59.0,84.3,66.0,96.4
Delhi,2023-07-12 00:00:00,50.9,72.6,55.9,83.44
Delhi,2023-07-12 01:00:00,46.3,66.1,47.7,76.08
Delhi,2023-07-12 02:00:00,41.8,59.8,40.3,68.88
Delhi,2023-07-12 03:00:00,36.3,51.9,32.4,60.08
Delhi,2023-07-12 04:00:00,28.6,41.0,25.1,45.760000000000005
Delhi,2023-07-12 05:00:00,20.3,28.9,24.3,32.480000000000004
Delhi,2023-07-12 06:00:00,15.6,22.4,25.0,24.96
Delhi,2023-07-12 07:00:00,15.9,22.8,25.8,25.44
Delhi,2023-07-12 08:00:00,18.2,26.2,25.0,29.12
Delhi,2023-07-12 09:00:00,21.7,31.5,21.4,34.72
Delhi,2023-07-12 10:00:00,25.6,37.3,16.3,40.96000000000001
Delhi,2023-07-12 11:00:00,23.6,34.2,12.0,37.760000000000005
Delhi,2023-07-12 12:00:00,23.9,34.5,9.0,38.24
Delhi,2023-07-12 13:00:00,23.7,34.1,6.8,37.92
Delhi,2023-07-12 14:00:00,25.3,36.3,6.0,40.480000000000004
Delhi,2023-07-12 15:00:00,26.5,38.0,5.8,42.400000000000006
Delhi,2023-07-12 16:00:00,27.0,38.6,7.0,43.2
Delhi,2023-07-12 17:00:00,36.8,53.2,14.0,60.879999999999995
Delhi,2023-07-12 18:00:00,39.6,56.8,25.6,65.36
Delhi,2023-07-12 19:00:00,46.2,66.1,41.5,75.92
Delhi,2023-07-12 20:00:00,47.8,68.7,52.9,78.47999999999999
Delhi,2023-07-12 21:00:00,50.2,72.4,56.1,82.32000000000001
Delhi,2023-07-12 22:00:00,49.4,71.7,54.8,81.03999999999999
Delhi,2023-07-12 23:00:00,46.4,67.3,50.8,76.24
Delhi,2023-07-13 00:00:00,39.5,56.9,43.2,65.2
Delhi,2023-07-13 01:00:00,34.5,49.5,32.8,57.2
Delhi,2023-07-13 02:00:00,30.5,43.5,24.7,50.8
Delhi,2023-07-13 03:00:00,26.8,38.3,20.6,42.88
Delhi,2023-07-13 04:00:00,23.3,33.3,18.7,37.28
Delhi,2023-07-13 05:00:00,25.1,35.7,21.0,40.160000000000004
Delhi,2023-07-13 06:00:00,20.6,29.5,21.1,32.96
Delhi,2023-07-13 07:00:00,15.2,21.7,21.1,24.32
Delhi,2023-07-13 08:00:00,14.5,20.7,20.4,23.200000000000003
Delhi,2023-07-13 09:00:00,14.4,20.6,18.6,23.040000000000003
Delhi,2023-07-13 10:00:00,14.3,20.7,16.2,22.880000000000003
Delhi,2023-07-13 11:00:00,17.1,24.7,13.9,27.360000000000003
Delhi,2023-07-13 12:00:00,21.9,31.5,11.6,35.04
Delhi,2023-07-13 13:00:00,23.5,33.9,9.3,37.6
Delhi,2023-07-13 14:00:00,24.8,35.9,8.2,39.68000000000001
Delhi,2023-07-13 15:00:00,23.2,33.4,8.0,37.12
Delhi,2023-07-13 16:00:00,23.2,33.3,8.8,37.12
Delhi,2023-07-13 17:00:00,38.0,54.9,17.4,62.8
Delhi,2023-07-13 18:00:00,39.6,56.9,22.8,65.36
Delhi,2023-07-13 19:00:00,39.3,56.5,30.4,64.88
Delhi,2023-07-13 20:00:00,34.8,49.7,36.4,57.67999999999999
Delhi,2023-07-13 21:00:00,32.0,45.8,39.7,53.2
Delhi,2023-07-13 22:00:00,30.9,44.1,41.5,51.44
Delhi,2023-07-13 23:00:00,30.2,43.1,41.3,50.32
Delhi,2023-07-14 00:00:00,27.9,39.9,38.0,44.64
Delhi,2023-07-14 01:00:00,26.8,38.2,32.7,42.88
Delhi,2023-07-14 02:00:00,26.5,38.0,28.4,42.400000000000006
Delhi,2023-07-14 03:00:00,26.4,37.8,26.4,42.24
Delhi,2023-07-14 04:00:00,27.1,38.8,25.4,43.36000000000001
Delhi,2023-07-14 05:00:00,22.4,31.9,28.1,35.839999999999996
Delhi,2023-07-14 06:00:00,21.6,30.9,27.5,34.56
Delhi,2023-07-14 07:00:00,24.1,34.3,26.5,38.56
Delhi,2023-07-14 08:00:00,27.6,40.0,24.6,44.160000000000004
Delhi,2023-07-14 09:00:00,32.5,49.0,21.2,54.0
Delhi,2023-07-14 10:00:00,34.2,53.2,16.9,56.720000000000006
Delhi,2023-07-14 11:00:00,33.5,54.5,13.4,55.6
Delhi,2023-07-14 12:00:00,35.9,59.5,11.1,59.44
Delhi,2023-07-14 13:00:00,38.9,66.6,9.6,64.24
Delhi,2023-07-14 14:00:00,44.6,77.5,9.1,73.36
Delhi,2023-07-14 15:00:00,48.9,88.2,7.2,80.24
Delhi,2023-07-14 16:00:00,51.9,96.4,6.3,85.03999999999999
Delhi,2023-07-14 17:00:00,40.6,73.8,14.2,66.96000000000001
Delhi,2023-07-14 18:00:00,40.7,72.4,22.1,67.12
Delhi,2023-07-14 19:00:00,42.0,72.4,33.0,69.2
Delhi,2023-07-14 20:00:00,49.2,80.8,40.5,80.72
Delhi,2023-07-14 21:00:00,54.8,88.2,41.4,89.68
Delhi,2023-07-14 22:00:00,58.1,93.6,39.0,94.96000000000001
Delhi,2023-07-14 23:00:00,55.5,91.7,37.1,90.80000000000001
Delhi,2023-07-15 00:00:00,56.9,94.5,37.6,93.03999999999999
Delhi,2023-07-15 01:00:00,60.1,100.8,38.7,100.33
Delhi,2023-07-15 02:00:00,59.8,98.5,38.6,97.68
Delhi,2023-07-15 03:00:00,54.5,97.1,36.3,89.2
Delhi,2023-07-15 04:00:00,50.8,94.5,33.0,83.28
Delhi,2023-07-15 05:00:00,60.3,102.7,38.9,100.99
Delhi,2023-07-15 06:00:00,57.9,101.7,36.1,94.64
Delhi,2023-07-15 07:00:00,55.8,102.0,32.0,91.28
Delhi,2023-07-15 08:00:00,52.4,111.1,27.5,85.84
Delhi,2023-07-15 09:00:00,49.7,117.3,22.4,81.52000000000001
Delhi,2023-07-15 10:00:00,49.7,126.7,16.9,81.52000000000001
Delhi,2023-07-15 11:00:00,50.3,140.6,12.5,82.47999999999999
Delhi,2023-07-15 12:00:00,52.6,164.4,9.4,86.16
Delhi,2023-07-15 13:00:00,56.7,184.9,7.4,92.72
Delhi,2023-07-15 14:00:00,59.4,200.2,7.1,97.03999999999999
Delhi,2023-07-15 15:00:00,60.5,205.4,8.2,101.65
Delhi,2023-07-15 16:00:00,62.2,208.6,11.0,107.26
Delhi,2023-07-15 17:00:00,51.7,115.0,30.1,84.72
Delhi,2023-07-15 18:00:00,54.8,119.2,39.4,89.68
Delhi,2023-07-15 19:00:00,59.4,120.1,52.2,97.03999999999999
Delhi,2023-07-15 20:00:00,63.1,119.7,60.9,110.23
Delhi,2023-07-15 21:00:00,65.4,112.2,62.3,117.82000000000002
Delhi,2023-07-15 22:00:00,63.1,106.6,59.7,110.23
Delhi,2023-07-15 23:00:00,64.5,110.8,55.4,114.85
Delhi,2023-07-16 00:00:00,60.8,105.9,49.4,102.63999999999999
Delhi,2023-07-16 01:00:00,43.0,74.3,41.7,70.8
Delhi,2023-07-16 02:00:00,31.4,53.7,34.9,52.239999999999995
Delhi,2023-07-16 03:00:00,31.8,52.4,29.2,52.88
Delhi,2023-07-16 04:00:00,23.5,38.3,24.2,37.6
Delhi,2023-07-16 05:00:00,25.0,35.9,29.4,40.0
Delhi,2023-07-16 06:00:00,22.2,36.4,28.3,35.52
Delhi,2023-07-16 07:00:00,22.7,43.5,26.7,36.32
Delhi,2023-07-16 08:00:00,23.1,45.6,24.6,36.96
Delhi,2023-07-16 09:00:00,22.5,46.7,21.7,36.0
Delhi,2023-07-16 10:00:00,24.6,49.9,18.4,39.36000000000001
Delhi,2023-07-16 11:00:00,28.2,56.2,15.7,45.120000000000005
Delhi,2023-07-16 12:00:00,26.7,53.1,13.9,42.72
Delhi,2023-07-16 13:00:00,31.4,61.5,12.7,52.239999999999995
Delhi,2023-07-16 14:00:00,37.5,71.2,12.3,62.0
Delhi,2023-07-16 15:00:00,39.5,71.9,10.9,65.2
Delhi,2023-07-16 16:00:00,39.5,68.9,10.2,65.2
Delhi,2023-07-16 17:00:00,38.0,68.0,15.6,62.8
Delhi,2023-07-16 18:00:00,36.2,62.9,26.3,59.92
Delhi,2023-07-16 19:00:00,42.5,69.6,41.3,70.0
Delhi,2023-07-16 20:00:00,49.8,76.1,54.5,81.67999999999999
Delhi,2023-07-16 21:00:00,53.1,79.2,64.8,86.96000000000001
Delhi,2023-07-16 22:00:00,59.6,88.5,73.3,97.36000000000001
Delhi,2023-07-16 23:00:00,65.9,97.6,77.3,119.47000000000001
Delhi,2023-07-17 00:00:00,64.0,94.8,74.8,113.2
Delhi,2023-07-17 01:00:00,62.2,92.0,67.8,107.26
Delhi,2023-07-17 02:00:00,56.7,83.6,60.2,92.72
Delhi,2023-07-17 03:00:00,54.0,79.6,52.6,88.4
Delhi,2023-07-17 04:00:00,52.2,77.5,44.5,85.52000000000001
Delhi,2023-07-17 05:00:00,56.7,91.5,33.9,92.72
Delhi,2023-07-17 06:00:00,53.7,87.3,34.1,87.92000000000002
Delhi,2023-07-17 07:00:00,54.7,90.1,34.3,89.52000000000001
Delhi,2023-07-17 08:00:00,53.4,92.7,32.9,87.44
Delhi,2023-07-17 09:00:00,52.7,91.5,28.8,86.32000000000001
Delhi,2023-07-17 10:00:00,54.7,91.5,23.3,89.52000000000001
Delhi,2023-07-17 11:00:00,45.8,75.4,18.6,75.28
Delhi,2023-07-17 12:00:00,41.4,67.1,15.2,68.24
Delhi,2023-07-17 13:00:00,40.2,63.6,12.7,66.32000000000001
Delhi,2023-07-17 14:00:00,39.0,61.2,11.7,64.4
Delhi,2023-07-17 15:00:00,41.9,65.2,11.1,69.03999999999999
Delhi,2023-07-17 16:00:00,42.5,65.9,12.0,70.0
Delhi,2023-07-17 17:00:00,57.2,102.2,15.8,93.52000000000001
Delhi,2023-07-17 18:00:00,59.6,105.0,36.3,97.36000000000001
Delhi,2023-07-17 19:00:00,75.2,124.8,63.9,150.16
Delhi,2023-07-17 20:00:00,85.2,138.8,80.4,183.16000000000003
Delhi,2023-07-17 21:00:00,89.2,140.6,75.7,196.36
Delhi,2023-07-17 22:00:00,77.1,118.3,59.9,156.42999999999998
Delhi,2023-07-17 23:00:00,69.4,104.1,45.0,131.02
Delhi,2023-07-18 00:00:00,59.6,88.0,34.3,97.36000000000001
